,,,"75 to 79 years","..","41026.2.8.14","15"
,,,"80 to 84 years","..","41026.2.8.15","20"
,,,"85 years and over","..","41026.2.8.16","10"
,,"Not married and not living common-law","Total - Age","..","41026.2.9.1","27,845"
,,,"15 to 19 years","..","41026.2.9.2","3,770"
,,,"20 to 24 years","..","41026.2.9.3","4,320"
,,,"25 to 29 years","..","41026.2.9.4","3,320"
,,,"30 to 34 years","..","41026.2.9.5","2,085"
,,,"35 to 39 years","..","41026.2.9.6","1,595"
,,,"40 to 44 years","..","41026.2.9.7","1,295"
,,,"45 to 49 years","..","41026.2.9.8","1,450"
,,,"50 to 54 years","..","41026.2.9.9","1,650"
,,,"55 to 59 years","..","41026.2.9.10","1,910"
,,,"60 to 64 years","..","41026.2.9.11","1,830"
,,,"65 to 69 years","..","41026.2.9.12","1,560"
,,,"70 to 74 years","..","41026.2.9.13","1,175"
,,,"75 to 79 years","..","41026.2.9.14","725"
,,,"80 to 84 years","..","41026.2.9.15","485"
,,,"85 years and over","..","41026.2.9.16","670"
,,"Not married and not living common law - Never married","Total - Age","..","41026.2.10.1","20,480"
,,,"15 to 19 years","..","41026.2.10.2","3,770"
,,,"20 to 24 years","..","41026.2.10.3","4,305"
,,,"25 to 29 years","..","41026.2.10.4","3,295"
,,,"30 to 34 years","..","41026.2.10.5","1,980"
,,,"35 to 39 years","..","41026.2.10.6","1,330"
,,,"40 to 44 years","..","41026.2.10.7","970"
,,,"45 to 49 years","..","41026.2.10.8","930"
,,,"50 to 54 years","..","41026.2.10.9","965"
,,,"55 to 59 years","..","41026.2.10.10","1,015"
,,,"60 to 64 years","..","41026.2.10.11","795"
,,,"65 to 69 years","..","41026.2.10.12","530"
,,,"70 to 74 years","..","41026.2.10.13","340"
,,,"75 to 79 years","..","41026.2.10.14","140"
,,,"80 to 84 years","..","41026.2.10.15","60"
,,,"85 years and over","..","41026.2.10.16","55"
,,"Not married and not living common law - Separated","Total - Age","..","41026.2.11.1","1,815"
,,,"15 to 19 years","..","41026.2.11.2","0"
,,,"20 to 24 years","..","41026.2.11.3","5"
,,,"25 to 29 years","..","41026.2.11.4","20"
,,,"30 to 34 years","..","41026.2.11.5","60"
,,,"35 to 39 years","..","41026.2.11.6","155"
,,,"40 to 44 years","..","41026.2.11.7","160"
,,,"45 to 49 years","..","41026.2.11.8","230"
,,,"50 to 54 years","..","41026.2.11.9","225"
,,,"55 to 59 years","..","41026.2.11.10","260"
,,,"60 to 64 years","..","41026.2.11.11","260"
,,,"65 to 69 years","..","41026.2.11.12","185"
,,,"70 to 74 years","..","41026.2.11.13","125"
,,,"75 to 79 years","..","41026.2.11.14","70"
,,,"80 to 84 years","..","41026.2.11.15","40"
,,,"85 years and over","..","41026.2.11.16","25"
,,"Not married and not living common law - Divorced","Total - Age","..","41026.2.12.1","3,475"
,,,"15 to 19 years","..","41026.2.12.2","0"
,,,"20 to 24 years","..","41026.2.12.3","10"
,,,"25 to 29 years","..","41026.2.12.4","10"
,,,"30 to 34 years","..","41026.2.12.5","40"
,,,"35 to 39 years","..","41026.2.12.6","95"
,,,"40 to 44 years","..","41026.2.12.7","155"
,,,"45 to 49 years","..","41026.2.12.8","265"
,,,"50 to 54 years","..","41026.2.12.9","420"
,,,"55 to 59 years","..","41026.2.12.10","535"
,,,"60 to 64 years","..","41026.2.12.11","630"
,,,"65 to 69 years","..","41026.2.12.12","590"
,,,"70 to 74 years","..","41026.2.12.13","395"
,,,"75 to 79 years","..","41026.2.12.14","200"
,,,"80 to 84 years","..","41026.2.12.15","90"
,,,"85 years and over","..","41026.2.12.16","45"
,,"Not married and not living common law - Widowed","Total - Age","..","41026.2.13.1","2,065"
,,,"15 to 19 years","..","41026.2.13.2","0"
,,,"20 to 24 years","..","41026.2.13.3","0"
,,,"25 to 29 years","..","41026.2.13.4","0"
,,,"30 to 34 years","..","41026.2.13.5","0"
,,,"35 to 39 years","..","41026.2.13.6","10"
,,,"40 to 44 years","..","41026.2.13.7","10"
,,,"45 to 49 years","..","41026.2.13.8","25"
,,,"50 to 54 years","..","41026.2.13.9","45"
,,,"55 to 59 years","..","41026.2.13.10","105"
,,,"60 to 64 years","..","41026.2.13.11","145"
,,,"65 to 69 years","..","41026.2.13.12","255"
,,,"70 to 74 years","..","41026.2.13.13","315"
,,,"75 to 79 years","..","41026.2.13.14","310"
,,,"80 to 84 years","..","41026.2.13.15","300"
,,,"85 years and over","..","41026.2.13.16","545"
,"Women+ 5","Total - Marital status","Total - Age","..","41026.3.1.1","63,320"
,,,"15 to 19 years","..","41026.3.1.2","3,510"
,,,"20 to 24 years","..","41026.3.1.3","4,190"
,,,"25 to 29 years","..","41026.3.1.4","4,800"
,,,"30 to 34 years","..","41026.3.1.5","4,525"
,,,"35 to 39 years","..","41026.3.1.6","4,345"
,,,"40 to 44 years","..","41026.3.1.7","4,095"
,,,"45 to 49 years","..","41026.3.1.8","4,235"
,,,"50 to 54 years","..","41026.3.1.9","4,745"
,,,"55 to 59 years","..","41026.3.1.10","5,765"
,,,"60 to 64 years","..","41026.3.1.11","6,205"
,,,"65 to 69 years","..","41026.3.1.12","5,225"
,,,"70 to 74 years","..","41026.3.1.13","4,400"
,,,"75 to 79 years","..","41026.3.1.14","2,815"
,,,"80 to 84 years","..","41026.3.1.15","2,050"
,,,"85 years and over","..","41026.3.1.16","2,390"
,,"Married or living common-law","Total - Age","..","41026.3.2.1","34,300"
,,,"15 to 19 years","..","41026.3.2.2","45"
,,,"20 to 24 years","..","41026.3.2.3","830"
,,,"25 to 29 years","..","41026.3.2.4","2,275"
,,,"30 to 34 years","..","41026.3.2.5","2,870"
,,,"35 to 39 years","..","41026.3.2.6","2,915"
,,,"40 to 44 years","..","41026.3.2.7","2,695"
,,,"45 to 49 years","..","41026.3.2.8","2,825"
,,,"50 to 54 years","..","41026.3.2.9","3,115"
,,,"55 to 59 years","..","41026.3.2.10","3,870"
,,,"60 to 64 years","..","41026.3.2.11","4,155"
,,,"65 to 69 years","..","41026.3.2.12","3,400"
,,,"70 to 74 years","..","41026.3.2.13","2,660"
,,,"75 to 79 years","..","41026.3.2.14","1,425"
,,,"80 to 84 years","..","41026.3.2.15","785"
,,,"85 years and over","..","41026.3.2.16","445"
,,"Married","Total - Age","..","41026.3.3.1","26,560"
,,,"15 to 19 years","..","41026.3.3.2","5"
,,,"20 to 24 years","..","41026.3.3.3","115"
,,,"25 to 29 years","..","41026.3.3.4","810"
,,,"30 to 34 years","..","41026.3.3.5","1,735"
,,,"35 to 39 years","..","41026.3.3.6","2,145"
,,,"40 to 44 years","..","41026.3.3.7","2,040"
,,,"45 to 49 years","..","41026.3.3.8","2,265"
,,,"50 to 54 years","..","41026.3.3.9","2,555"
,,,"55 to 59 years","..","41026.3.3.10","3,195"
,,,"60 to 64 years","..","41026.3.3.11","3,635"
,,,"65 to 69 years","..","41026.3.3.12","3,095"
,,,"70 to 74 years","..","41026.3.3.13","2,440"
,,,"75 to 79 years","..","41026.3.3.14","1,350"
,,,"80 to 84 years","..","41026.3.3.15","735"
,,,"85 years and over","..","41026.3.3.16","435"
,,"Living common-law","Total - Age","..","41026.3.4.1","7,740"
,,,"15 to 19 years","..","41026.3.4.2","40"
,,,"20 to 24 years","..","41026.3.4.3","715"
,,,"25 to 29 years","..","41026.3.4.4","1,465"
,,,"30 to 34 years","..","41026.3.4.5","1,135"
,,,"35 to 39 years","..","41026.3.4.6","770"
,,,"40 to 44 years","..","41026.3.4.7","660"
,,,"45 to 49 years","..","41026.3.4.8","560"
,,,"50 to 54 years","..","41026.3.4.9","555"
,,,"55 to 59 years","..","41026.3.4.10","675"
,,,"60 to 64 years","..","41026.3.4.11","520"
,,,"65 to 69 years","..","41026.3.4.12","305"
,,,"70 to 74 years","..","41026.3.4.13","225"
,,,"75 to 79 years","..","41026.3.4.14","75"
,,,"80 to 84 years","..","41026.3.4.15","50"
,,,"85 years and over","..","41026.3.4.16","10"
,,"Living common law - Never married","Total - Age","..","41026.3.5.1","5,620"
,,,"15 to 19 years","..","41026.3.5.2","40"
,,,"20 to 24 years","..","41026.3.5.3","710"
,,,"25 to 29 years","..","41026.3.5.4","1,440"
,,,"30 to 34 years","..","41026.3.5.5","1,075"
,,,"35 to 39 years","..","41026.3.5.6","660"
,,,"40 to 44 years","..","41026.3.5.7","465"
,,,"45 to 49 years","..","41026.3.5.8","320"
,,,"50 to 54 years","..","41026.3.5.9","285"
,,,"55 to 59 years","..","41026.3.5.10","290"
,,,"60 to 64 years","..","41026.3.5.11","180"
,,,"65 to 69 years","..","41026.3.5.12","85"
,,,"70 to 74 years","..","41026.3.5.13","45"
,,,"75 to 79 years","..","41026.3.5.14","15"
,,,"80 to 84 years","..","41026.3.5.15","5"
,,,"85 years and over","..","41026.3.5.16","0"
,,"Living common law - Separated","Total - Age","..","41026.3.6.1","390"
,,,"15 to 19 years","..","41026.3.6.2","0"
,,,"20 to 24 years","..","41026.3.6.3","5"
,,,"25 to 29 years","..","41026.3.6.4","10"
,,,"30 to 34 years","..","41026.3.6.5","15"
,,,"35 to 39 years","..","41026.3.6.6","35"
,,,"40 to 44 years","..","41026.3.6.7","60"
,,,"45 to 49 years","..","41026.3.6.8","55"
,,,"50 to 54 years","..","41026.3.6.9","45"
,,,"55 to 59 years","..","41026.3.6.10","80"
,,,"60 to 64 years","..","41026.3.6.11","40"
,,,"65 to 69 years","..","41026.3.6.12","20"
,,,"70 to 74 years","..","41026.3.6.13","15"
,,,"75 to 79 years","..","41026.3.6.14","5"
,,,"80 to 84 years","..","41026.3.6.15","0"
,,,"85 years and over","..","41026.3.6.16","0"
,,"Living common law - Divorced","Total - Age","..","41026.3.7.1","1,435"
,,,"15 to 19 years","..","41026.3.7.2","0"
,,,"20 to 24 years","..","41026.3.7.3","5"
,,,"25 to 29 years","..","41026.3.7.4","10"
,,,"30 to 34 years","..","41026.3.7.5","35"
,,,"35 to 39 years","..","41026.3.7.6","70"
,,,"40 to 44 years","..","41026.3.7.7","130"
,,,"45 to 49 years","..","41026.3.7.8","165"
,,,"50 to 54 years","..","41026.3.7.9","205"
,,,"55 to 59 years","..","41026.3.7.10","270"
,,,"60 to 64 years","..","41026.3.7.11","245"
,,,"65 to 69 years","..","41026.3.7.12","145"
,,,"70 to 74 years","..","41026.3.7.13","110"
,,,"75 to 79 years","..","41026.3.7.14","25"
,,,"80 to 84 years","..","41026.3.7.15","15"
,,,"85 years and over","..","41026.3.7.16","5"
,,"Living common law - Widowed","Total - Age","..","41026.3.8.1","300"
,,,"15 to 19 years","..","41026.3.8.2","0"
,,,"20 to 24 years","..","41026.3.8.3","0"
,,,"25 to 29 years","..","41026.3.8.4","0"
,,,"30 to 34 years","..","41026.3.8.5","0"
,,,"35 to 39 years","..","41026.3.8.6","5"
,,,"40 to 44 years","..","41026.3.8.7","5"
,,,"45 to 49 years","..","41026.3.8.8","15"
,,,"50 to 54 years","..","41026.3.8.9","20"
,,,"55 to 59 years","..","41026.3.8.10","30"
,,,"60 to 64 years","..","41026.3.8.11","50"
,,,"65 to 69 years","..","41026.3.8.12","60"
,,,"70 to 74 years","..","41026.3.8.13","60"
,,,"75 to 79 years","..","41026.3.8.14","30"
,,,"80 to 84 years","..","41026.3.8.15","20"
,,,"85 years and over","..","41026.3.8.16","5"
,,"Not married and not living common-law","Total - Age","..","41026.3.9.1","29,020"
,,,"15 to 19 years","..","41026.3.9.2","3,465"
,,,"20 to 24 years","..","41026.3.9.3","3,365"
,,,"25 to 29 years","..","41026.3.9.4","2,535"
,,,"30 to 34 years","..","41026.3.9.5","1,655"
,,,"35 to 39 years","..","41026.3.9.6","1,430"
,,,"40 to 44 years","..","41026.3.9.7","1,395"
,,,"45 to 49 years","..","41026.3.9.8","1,410"
,,,"50 to 54 years","..","41026.3.9.9","1,635"
,,,"55 to 59 years","..","41026.3.9.10","1,895"
,,,"60 to 64 years","..","41026.3.9.11","2,055"
,,,"65 to 69 years","..","41026.3.9.12","1,830"
,,,"70 to 74 years","..","41026.3.9.13","1,745"
,,,"75 to 79 years","..","41026.3.9.14","1,390"
,,,"80 to 84 years","..","41026.3.9.15","1,270"
,,,"85 years and over","..","41026.3.9.16","1,950"
,,"Not married and not living common law - Never married","Total - Age","..","41026.3.10.1","15,900"
,,,"15 to 19 years","..","41026.3.10.2","3,465"
,,,"20 to 24 years","..","41026.3.10.3","3,345"
,,,"25 to 29 years","..","41026.3.10.4","2,480"
,,,"30 to 34 years","..","41026.3.10.5","1,450"
,,,"35 to 39 years","..","41026.3.10.6","1,060"
,,,"40 to 44 years","..","41026.3.10.7","850"
,,,"45 to 49 years","..","41026.3.10.8","675"
,,,"50 to 54 years","..","41026.3.10.9","670"
,,,"55 to 59 years","..","41026.3.10.10","655"
,,,"60 to 64 years","..","41026.3.10.11","485"
,,,"65 to 69 years","..","41026.3.10.12","330"
,,,"70 to 74 years","..","41026.3.10.13","225"
,,,"75 to 79 years","..","41026.3.10.14","90"
,,,"80 to 84 years","..","41026.3.10.15","45"
,,,"85 years and over","..","41026.3.10.16","70"
,,"Not married and not living common law - Separated","Total - Age","..","41026.3.11.1","2,275"
,,,"15 to 19 years","..","41026.3.11.2","0"
,,,"20 to 24 years","..","41026.3.11.3","5"
,,,"25 to 29 years","..","41026.3.11.4","35"
,,,"30 to 34 years","..","41026.3.11.5","125"
,,,"35 to 39 years","..","41026.3.11.6","220"
,,,"40 to 44 years","..","41026.3.11.7","255"
,,,"45 to 49 years","..","41026.3.11.8","300"
,,,"50 to 54 years","..","41026.3.11.9","320"
,,,"55 to 59 years","..","41026.3.11.10","315"
,,,"60 to 64 years","..","41026.3.11.11","300"
,,,"65 to 69 years","..","41026.3.11.12","180"
,,,"70 to 74 years","..","41026.3.11.13","125"
,,,"75 to 79 years","..","41026.3.11.14","55"
,,,"80 to 84 years","..","41026.3.11.15","20"
,,,"85 years and over","..","41026.3.11.16","15"
,,"Not married and not living common law - Divorced","Total - Age","..","41026.3.12.1","4,365"
,,,"15 to 19 years","..","41026.3.12.2","0"
,,,"20 to 24 years","..","41026.3.12.3","5"
,,,"25 to 29 years","..","41026.3.12.4","10"
,,,"30 to 34 years","..","41026.3.12.5","65"
,,,"35 to 39 years","..","41026.3.12.6","130"
,,,"40 to 44 years","..","41026.3.12.7","230"
,,,"45 to 49 years","..","41026.3.12.8","380"
,,,"50 to 54 years","..","41026.3.12.9","520"
,,,"55 to 59 years","..","41026.3.12.10","660"
,,,"60 to 64 years","..","41026.3.12.11","765"
,,,"65 to 69 years","..","41026.3.12.12","615"
,,,"70 to 74 years","..","41026.3.12.13","470"
,,,"75 to 79 years","..","41026.3.12.14","300"
,,,"80 to 84 years","..","41026.3.12.15","105"
,,,"85 years and over","..","41026.3.12.16","100"
,,"Not married and not living common law - Widowed","Total - Age","..","41026.3.13.1","6,480"
,,,"15 to 19 years","..","41026.3.13.2","0"
,,,"20 to 24 years","..","41026.3.13.3","5"
,,,"25 to 29 years","..","41026.3.13.4","5"
,,,"30 to 34 years","..","41026.3.13.5","15"
,,,"35 to 39 years","..","41026.3.13.6","20"
,,,"40 to 44 years","..","41026.3.13.7","55"
,,,"45 to 49 years","..","41026.3.13.8","55"
,,,"50 to 54 years","..","41026.3.13.9","125"
,,,"55 to 59 years","..","41026.3.13.10","260"
,,,"60 to 64 years","..","41026.3.13.11","500"
,,,"65 to 69 years","..","41026.3.13.12","700"
,,,"70 to 74 years","..","41026.3.13.13","925"
,,,"75 to 79 years","..","41026.3.13.14","950"
,,,"80 to 84 years","..","41026.3.13.15","1,095"
,,,"85 years and over","..","41026.3.13.16","1,765"
"Rainy River i41369","Total - Gender","Total - Marital status","Total - Age","..","41369.1.1.1","16,090"
,,,"15 to 19 years","..","41369.1.1.2","1,180"
,,,"20 to 24 years","..","41369.1.1.3","1,010"
,,,"25 to 29 years","..","41369.1.1.4","1,030"
,,,"30 to 34 years","..","41369.1.1.5","1,105"
,,,"35 to 39 years","..","41369.1.1.6","965"
,,,"40 to 44 years","..","41369.1.1.7","1,060"
,,,"45 to 49 years","..","41369.1.1.8","1,115"
,,,"50 to 54 years","..","41369.1.1.9","1,220"
,,,"55 to 59 years","..","41369.1.1.10","1,480"
,,,"60 to 64 years","..","41369.1.1.11","1,685"
,,,"65 to 69 years","..","41369.1.1.12","1,390"
,,,"70 to 74 years","..","41369.1.1.13","1,140"
,,,"75 to 79 years","..","41369.1.1.14","685"
,,,"80 to 84 years","..","41369.1.1.15","490"
,,,"85 years and over","..","41369.1.1.16","540"
,,"Married or living common-law","Total - Age","..","41369.1.2.1","9,185"
,,,"15 to 19 years","..","41369.1.2.2","15"
,,,"20 to 24 years","..","41369.1.2.3","200"
,,,"25 to 29 years","..","41369.1.2.4","510"
,,,"30 to 34 years","..","41369.1.2.5","665"
,,,"35 to 39 years","..","41369.1.2.6","625"
,,,"40 to 44 years","..","41369.1.2.7","720"
,,,"45 to 49 years","..","41369.1.2.8","770"
,,,"50 to 54 years","..","41369.1.2.9","860"
,,,"55 to 59 years","..","41369.1.2.10","1,050"
,,,"60 to 64 years","..","41369.1.2.11","1,180"
,,,"65 to 69 years","..","41369.1.2.12","990"
,,,"70 to 74 years","..","41369.1.2.13","755"
,,,"75 to 79 years","..","41369.1.2.14","410"
,,,"80 to 84 years","..","41369.1.2.15","265"
,,,"85 years and over","..","41369.1.2.16","165"
,,"Married","Total - Age","..","41369.1.3.1","7,185"
,,,"15 to 19 years","..","41369.1.3.2","0"
,,,"20 to 24 years","..","41369.1.3.3","30"
,,,"25 to 29 years","..","41369.1.3.4","215"
,,,"30 to 34 years","..","41369.1.3.5","400"
,,,"35 to 39 years","..","41369.1.3.6","430"
,,,"40 to 44 years","..","41369.1.3.7","540"
,,,"45 to 49 years","..","41369.1.3.8","595"
,,,"50 to 54 years","..","41369.1.3.9","680"
,,,"55 to 59 years","..","41369.1.3.10","870"
,,,"60 to 64 years","..","41369.1.3.11","1,025"
,,,"65 to 69 years","..","41369.1.3.12","895"
,,,"70 to 74 years","..","41369.1.3.13","715"
,,,"75 to 79 years","..","41369.1.3.14","380"
,,,"80 to 84 years","..","41369.1.3.15","255"
,,,"85 years and over","..","41369.1.3.16","165"
,,"Living common-law","Total - Age","..","41369.1.4.1","2,000"
,,,"15 to 19 years","..","41369.1.4.2","15"
,,,"20 to 24 years","..","41369.1.4.3","170"
,,,"25 to 29 years","..","41369.1.4.4","295"
,,,"30 to 34 years","..","41369.1.4.5","270"
,,,"35 to 39 years","..","41369.1.4.6","195"
,,,"40 to 44 years","..","41369.1.4.7","180"
,,,"45 to 49 years","..","41369.1.4.8","185"
,,,"50 to 54 years","..","41369.1.4.9","180"
,,,"55 to 59 years","..","41369.1.4.10","180"
,,,"60 to 64 years","..","41369.1.4.11","150"
,,,"65 to 69 years","..","41369.1.4.12","90"
,,,"70 to 74 years","..","41369.1.4.13","40"
,,,"75 to 79 years","..","41369.1.4.14","35"
,,,"80 to 84 years","..","41369.1.4.15","10"
,,,"85 years and over","..","41369.1.4.16","5"
,,"Living common law - Never married","Total - Age","..","41369.1.5.1","1,480"
,,,"15 to 19 years","..","41369.1.5.2","15"
,,,"20 to 24 years","..","41369.1.5.3","170"
,,,"25 to 29 years","..","41369.1.5.4","290"
,,,"30 to 34 years","..","41369.1.5.5","255"
,,,"35 to 39 years","..","41369.1.5.6","175"
,,,"40 to 44 years","..","41369.1.5.7","135"
,,,"45 to 49 years","..","41369.1.5.8","125"
,,,"50 to 54 years","..","41369.1.5.9","115"
,,,"55 to 59 years","..","41369.1.5.10","90"
,,,"60 to 64 years","..","41369.1.5.11","70"
,,,"65 to 69 years","..","41369.1.5.12","40"
,,,"70 to 74 years","..","41369.1.5.13","10"
,,,"75 to 79 years","..","41369.1.5.14","10"
,,,"80 to 84 years","..","41369.1.5.15","5"
,,,"85 years and over","..","41369.1.5.16","0"
,,"Living common law - Separated","Total - Age","..","41369.1.6.1","110"
,,,"15 to 19 years","..","41369.1.6.2","0"
,,,"20 to 24 years","..","41369.1.6.3","0"
,,,"25 to 29 years","..","41369.1.6.4","5"
,,,"30 to 34 years","..","41369.1.6.5","5"
,,,"35 to 39 years","..","41369.1.6.6","15"
,,,"40 to 44 years","..","41369.1.6.7","10"
,,,"45 to 49 years","..","41369.1.6.8","20"
,,,"50 to 54 years","..","41369.1.6.9","15"
,,,"55 to 59 years","..","41369.1.6.10","15"
,,,"60 to 64 years","..","41369.1.6.11","5"
,,,"65 to 69 years","..","41369.1.6.12","5"
,,,"70 to 74 years","..","41369.1.6.13","5"
,,,"75 to 79 years","..","41369.1.6.14","0"
,,,"80 to 84 years","..","41369.1.6.15","0"
,,,"85 years and over","..","41369.1.6.16","0"
,,"Living common law - Divorced","Total - Age","..","41369.1.7.1","360"
,,,"15 to 19 years","..","41369.1.7.2","0"
,,,"20 to 24 years","..","41369.1.7.3","0"
,,,"25 to 29 years","..","41369.1.7.4","5"
,,,"30 to 34 years","..","41369.1.7.5","10"
,,,"35 to 39 years","..","41369.1.7.6","10"
,,,"40 to 44 years","..","41369.1.7.7","35"
,,,"45 to 49 years","..","41369.1.7.8","35"
,,,"50 to 54 years","..","41369.1.7.9","45"
,,,"55 to 59 years","..","41369.1.7.10","70"
,,,"60 to 64 years","..","41369.1.7.11","65"
,,,"65 to 69 years","..","41369.1.7.12","40"
,,,"70 to 74 years","..","41369.1.7.13","20"
,,,"75 to 79 years","..","41369.1.7.14","15"
,,,"80 to 84 years","..","41369.1.7.15","0"
,,,"85 years and over","..","41369.1.7.16","0"
,,"Living common law - Widowed","Total - Age","..","41369.1.8.1","60"
,,,"15 to 19 years","..","41369.1.8.2","0"
,,,"20 to 24 years","..","41369.1.8.3","0"
,,,"25 to 29 years","..","41369.1.8.4","0"
,,,"30 to 34 years","..","41369.1.8.5","0"
,,,"35 to 39 years","..","41369.1.8.6","0"
,,,"40 to 44 years","..","41369.1.8.7","0"
,,,"45 to 49 years","..","41369.1.8.8","0"
,,,"50 to 54 years","..","41369.1.8.9","5"
,,,"55 to 59 years","..","41369.1.8.10","10"
,,,"60 to 64 years","..","41369.1.8.11","15"
,,,"65 to 69 years","..","41369.1.8.12","5"
,,,"70 to 74 years","..","41369.1.8.13","5"
,,,"75 to 79 years","..","41369.1.8.14","5"
,,,"80 to 84 years","..","41369.1.8.15","10"
,,,"85 years and over","..","41369.1.8.16","0"
